Date,Load,Coal,Gas,Hydro,Wind,Solar
1/24/19 20:00,4762,2672,622,82,1386,0
1/24/19 21:00,4581,2652,497,80,1352,0
1/24/19 22:00,4282,2391,275,84,1532,0
1/24/19 23:00,3906,2105,280,0,1521,0
1/25/19 0:00,3504,2056,335,0,1113,0
1/25/19 1:00,3582,2006,264,0,1312,0
1/25/19 2:00,3445,1961,270,0,1214,0
1/25/19 3:00,3457,1969,327,0,1161,0
1/25/19 4:00,3596,1973,292,0,1331,0
1/25/19 5:00,3608,1971,272,0,1365,0
1/25/19 6:00,3647,2187,381,0,1079,0
1/25/19 7:00,4014,2635,468,0,911,0
1/25/19 8:00,4084,2701,599,0,764,20
1/25/19 9:00,4209,2770,432,0,801,206
1/25/19 10:00,4013,2613,335,0,748,317
1/25/19 11:00,3915,2570,215,0,818,312
1/25/19 12:00,3789,2346,180,7,961,295
1/25/19 13:00,3678,2288,191,6,912,281
1/25/19 14:00,3574,2272,216,7,798,281
1/25/19 15:00,3552,2246,255,7,771,273
1/25/19 16:00,3567,2315,317,8,758,169
1/25/19 17:00,3639,2456,400,6,734,43
1/25/19 18:00,4309,2723,646,85,853,2
1/25/19 19:00,4359,2745,646,87,881,0
1/25/19 20:00,4420,2698,569,82,1071,0
1/25/19 21:00,4223,2644,415,83,1081,0
1/25/19 22:00,4026,2618,310,86,1012,0
1/25/19 23:00,3632,2210,260,102,1060,0
1/26/19 0:00,3445,2002,244,104,1095,0
1/26/19 1:00,3338,1906,240,58,1134,0
1/26/19 2:00,3395,1910,249,0,1236,0
1/26/19 3:00,3430,2135,260,0,1035,0
1/26/19 4:00,3358,2264,248,0,846,0
1/26/19 5:00,3373,2319,322,0,732,0
1/26/19 6:00,3440,2432,305,0,703,0
1/26/19 7:00,3576,2444,399,7,726,0
1/26/19 8:00,3797,2448,493,83,755,18
1/26/19 9:00,3954,2255,621,125,842,111
1/26/19 10:00,3950,2173,587,128,804,258
1/26/19 11:00,3815,2085,507,95,866,262
1/26/19 12:00,3783,2037,501,0,977,268
1/26/19 13:00,3798,2002,340,0,1192,264
1/26/19 14:00,3737,1911,296,0,1270,260
1/26/19 15:00,3795,1871,301,0,1363,260
1/26/19 16:00,3808,1840,293,0,1461,214
1/26/19 17:00,3903,1823,327,0,1670,83
1/26/19 18:00,4365,1874,335,84,2071,1
1/26/19 19:00,4553,1860,336,116,2241,0
1/26/19 20:00,4441,1841,327,97,2176,0
1/26/19 21:00,4297,1824,292,0,2181,0
1/26/19 22:00,4005,1819,275,0,1911,0
1/26/19 23:00,3705,1787,309,0,1609,0
1/27/19 0:00,3455,1904,308,0,1243,0
1/27/19 1:00,3482,1906,240,58,1278,0
1/27/19 2:00,3592,1910,249,0,1433,0
1/27/19 3:00,3893,2135,260,0,1498,0
1/27/19 4:00,3925,2264,248,0,1413,0
1/27/19 5:00,4009,2319,322,0,1368,0
1/27/19 6:00,4094,2432,305,0,1357,0
1/27/19 7:00,4196,2444,399,7,1346,0
1/27/19 8:00,4426,2448,493,83,1384,18
1/27/19 9:00,4358,2255,621,125,1246,111
1/27/19 10:00,4190,2173,587,128,1044,258
1/27/19 11:00,3958,2085,507,95,1009,262
1/27/19 12:00,3848,2037,501,0,1042,268
1/27/19 13:00,3834,2002,340,0,1228,264
1/27/19 14:00,3808,1911,296,0,1341,260
1/27/19 15:00,3862,1871,301,0,1430,260
1/27/19 16:00,3893,1840,293,0,1546,214
1/27/19 17:00,3807,1823,327,0,1574,83
1/27/19 18:00,4188,1874,335,84,1894,1
1/27/19 19:00,4463,1860,336,116,2151,0
1/27/19 20:00,4387,1841,327,97,2122,0
1/27/19 21:00,4181,1824,292,0,2065,0
1/27/19 22:00,3868,1819,275,0,1774,0
1/27/19 23:00,3637,1787,309,0,1541,0
1/28/19 0:00,3764,1904,308,0,1552,0
1/28/19 1:00,3845,1906,240,58,1641,0
1/28/19 2:00,3776,1910,249,0,1617,0
1/28/19 3:00,3944,2135,260,0,1549,0
1/28/19 4:00,4019,2264,248,0,1507,0
1/28/19 5:00,4190,2319,322,0,1549,0
1/28/19 6:00,4386,2432,305,0,1649,0
1/28/19 7:00,4930,2444,399,7,2080,0
1/28/19 8:00,5268,2448,493,83,2226,18
1/28/19 9:00,5401,2255,621,125,2289,111
1/28/19 10:00,5410,2173,587,128,2264,258
1/28/19 11:00,5225,2085,507,95,2276,262
1/28/19 12:00,4954,2037,501,0,2148,268
1/28/19 13:00,4612,2002,340,0,2006,264
1/28/19 14:00,4396,1911,296,0,1929,260
1/28/19 15:00,4213,1871,301,0,1781,260
1/28/19 16:00,4077,1840,293,0,1730,214
1/28/19 17:00,3919,1823,327,0,1686,83
1/28/19 18:00,3576,1874,335,84,1282,1
1/28/19 19:00,3129,1860,336,116,817,0
1/28/19 20:00,2851,1841,327,97,586,0
1/28/19 21:00,2618,1824,292,0,502,0
1/28/19 22:00,2743,1819,275,0,649,0
1/28/19 23:00,3024,1787,309,0,928,0
1/29/19 0:00,3588,1904,308,0,1376,0
1/29/19 1:00,4166,2052,222,0,1892,0
1/29/19 2:00,4122,1933,236,0,1953,0
1/29/19 3:00,4038,2009,237,0,1792,0
1/29/19 4:00,3913,2205,275,0,1433,0
1/29/19 5:00,3881,2530,371,0,980,0
1/29/19 6:00,3860,2627,596,0,637,0
1/29/19 7:00,4237,2739,773,71,654,0
1/29/19 8:00,4452,2832,912,84,616,8
1/29/19 9:00,4398,2792,912,83,446,165
1/29/19 10:00,4391,2706,853,90,493,249
1/29/19 11:00,4368,2660,819,62,546,281
1/29/19 12:00,4132,2628,606,6,619,273
1/29/19 13:00,4037,2583,484,0,706,264
1/29/19 14:00,3954,2577,484,0,629,264
1/29/19 15:00,3864,2581,357,0,653,273
1/29/19 16:00,3832,2578,387,0,637,230
1/29/19 17:00,3845,2634,642,0,514,55
1/29/19 18:00,4020,2739,696,30,555,0
1/29/19 19:00,4316,2842,776,83,615,0
1/29/19 20:00,4326,2793,892,93,548,0
1/29/19 21:00,4101,2774,934,137,256,0
1/29/19 22:00,3939,2851,884,105,99,0
1/29/19 23:00,3788,2713,756,78,241,0
1/30/19 0:00,3719,2641,569,5,504,0
1/30/19 1:00,3767,2637,424,6,700,0
1/30/19 2:00,3761,2637,471,0,653,0
1/30/19 3:00,4032,2587,274,0,1171,0
1/30/19 4:00,4100,2270,222,0,1608,0
1/30/19 5:00,4194,2260,231,0,1703,0
1/30/19 6:00,4393,2574,300,0,1519,0
1/30/19 7:00,4611,2740,559,0,1312,0
1/30/19 8:00,4525,2744,604,0,1151,26
1/30/19 9:00,4418,2733,555,5,936,189
1/30/19 10:00,4292,2668,569,3,742,310
1/30/19 11:00,4063,2662,508,4,570,319
1/30/19 12:00,3798,2658,345,4,489,302
1/30/19 13:00,3666,2643,306,4,429,284
1/30/19 14:00,3629,2612,311,2,413,291
1/30/19 15:00,3659,2609,382,5,370,293
1/30/19 16:00,3758,2607,488,4,425,234
1/30/19 17:00,3791,2608,544,5,535,99
1/30/19 18:00,3978,2707,601,31,638,1
1/30/19 19:00,4160,2844,626,82,608,0
1/30/19 20:00,4081,2766,557,83,675,0
1/30/19 21:00,4016,2703,416,82,815,0
1/30/19 22:00,4021,2580,451,83,907,0
1/30/19 23:00,3754,2441,518,82,713,0
1/31/19 0:00,3290,2246,508,56,480,0
1/31/19 1:00,3000,2155,495,0,350,0
1/31/19 2:00,2855,2095,402,0,358,0
1/31/19 3:00,3076,2078,323,0,675,0
1/31/19 4:00,3018,2034,205,0,779,0
1/31/19 5:00,3188,2036,285,0,867,0
1/31/19 6:00,3401,2070,433,0,898,0
1/31/19 7:00,3649,2152,594,1,902,0
1/31/19 8:00,3668,2211,542,6,878,31
1/31/19 9:00,3573,2216,397,5,741,214
1/31/19 10:00,3434,2159,358,60,539,318
1/31/19 11:00,3504,2105,455,81,547,316
1/31/19 12:00,3541,2036,441,57,708,299
1/31/19 13:00,3564,2008,395,6,857,298
1/31/19 14:00,3464,2068,354,5,753,284
1/31/19 15:00,3437,2109,317,5,718,288
1/31/19 16:00,3355,2114,424,6,537,274
1/31/19 17:00,3358,2150,691,55,359,103
1/31/19 18:00,3776,2285,1031,86,372,2
1/31/19 19:00,3932,2324,1057,104,447,0
1/31/19 20:00,3896,2321,875,104,596,0
1/31/19 21:00,3780,2308,676,75,721,0
1/31/19 22:00,3543,2219,469,5,850,0
1/31/19 23:00,3584,2123,248,0,1213,0
2/1/19 0:00,3501,1911,219,0,1371,0
2/1/19 1:00,3380,1729,214,0,1437,0
2/1/19 2:00,3250,1733,181,0,1336,0
2/1/19 3:00,3160,1999,177,0,984,0
2/1/19 4:00,2953,2064,313,0,576,0
2/1/19 5:00,2690,2137,313,0,240,0
2/1/19 6:00,2837,2245,472,5,115,0
2/1/19 7:00,3171,2317,697,71,86,0
2/1/19 8:00,3416,2342,894,83,61,36
2/1/19 9:00,3430,2266,807,81,36,240
2/1/19 10:00,3318,2177,727,81,6,327
2/1/19 11:00,3233,2182,711,20,3,317
2/1/19 12:00,3137,2162,641,3,32,299
2/1/19 13:00,3120,2158,540,7,122,293
2/1/19 14:00,3100,2074,490,5,228,303
2/1/19 15:00,3160,2055,465,6,312,322
2/1/19 16:00,3328,2066,444,7,519,292
2/1/19 17:00,3455,2101,473,5,768,108
2/1/19 18:00,3717,2174,495,5,1042,1
2/1/19 19:00,3888,2189,502,7,1190,0
2/1/19 20:00,3847,2185,436,6,1220,0
2/1/19 21:00,3766,2184,430,9,1143,0
2/1/19 22:00,3598,2117,345,0,1136,0
2/1/19 23:00,3407,2064,302,0,1041,0
2/2/19 0:00,3214,2035,237,0,942,0
2/2/19 1:00,2944,2032,176,0,736,0
2/2/19 2:00,2733,1989,245,0,499,0
2/2/19 3:00,2759,1936,427,0,396,0
2/2/19 4:00,2760,1966,524,0,270,0
2/2/19 5:00,2808,2095,527,0,186,0
2/2/19 6:00,2948,2144,570,0,234,0
2/2/19 7:00,3128,2167,611,7,343,0
2/2/19 8:00,3269,2242,600,71,321,35
2/2/19 9:00,3300,2244,431,78,320,227
2/2/19 10:00,3316,2241,401,5,332,337
2/2/19 11:00,3238,2199,412,7,304,316
2/2/19 12:00,3194,2136,510,8,245,295
2/2/19 13:00,3203,2098,595,6,209,295
2/2/19 14:00,3134,2099,589,6,176,264
2/2/19 15:00,3149,2099,545,6,210,289
2/2/19 16:00,3157,2108,548,7,233,261
2/2/19 17:00,3125,2167,607,66,235,50
2/2/19 18:00,3363,2281,715,85,278,4
2/2/19 19:00,3476,2345,753,83,295,0
2/2/19 20:00,3512,2303,671,81,457,0
2/2/19 21:00,3459,2229,645,81,504,0
2/2/19 22:00,3252,2184,594,83,391,0
2/2/19 23:00,3169,2151,571,82,365,0
2/3/19 0:00,2867,1969,504,85,309,0
2/3/19 1:00,2726,1828,477,83,338,0
2/3/19 2:00,2684,1741,392,85,466,0
2/3/19 3:00,2581,1711,394,91,385,0
2/3/19 4:00,2617,1697,376,37,507,0
2/3/19 5:00,2574,1687,390,7,490,0
2/3/19 6:00,2728,1828,531,6,363,0
2/3/19 7:00,2848,2012,588,17,231,0
2/3/19 8:00,3134,2170,605,86,251,22
2/3/19 9:00,3359,2146,525,87,546,55
2/3/19 10:00,3406,2104,427,57,684,134
2/3/19 11:00,3385,1901,304,8,965,207
2/3/19 12:00,3504,1690,288,0,1301,225
2/3/19 13:00,3654,1676,254,0,1472,252
2/3/19 14:00,3568,1632,248,0,1426,262
2/3/19 15:00,3509,1678,253,0,1274,304
2/3/19 16:00,3557,1728,255,0,1327,247
2/3/19 17:00,3570,1737,264,0,1459,110
2/3/19 18:00,3468,1930,428,7,1103,0
2/3/19 19:00,3393,2088,614,7,684,0
2/3/19 20:00,3283,2220,584,7,472,0
2/3/19 21:00,3245,2230,577,0,438,0
2/3/19 22:00,3375,2314,510,0,551,0
2/3/19 23:00,3029,2139,350,0,540,0
2/4/19 0:00,2849,1950,340,0,559,0
2/4/19 1:00,2973,1967,488,0,518,0
2/4/19 2:00,3011,2014,525,0,472,0
2/4/19 3:00,2931,2022,554,0,355,0
2/4/19 4:00,2925,2077,556,0,292,0
2/4/19 5:00,3072,2194,555,0,323,0
2/4/19 6:00,3534,2356,545,0,633,0
2/4/19 7:00,3853,2368,533,0,952,0
2/4/19 8:00,4028,2365,551,0,1081,31
2/4/19 9:00,4130,2368,424,8,1121,209
2/4/19 10:00,4304,2373,310,5,1316,300
2/4/19 11:00,4291,2194,315,8,1495,279
2/4/19 12:00,4184,1995,344,8,1596,241
2/4/19 13:00,4153,1973,303,7,1643,227
2/4/19 14:00,4176,1925,284,8,1677,282
2/4/19 15:00,4083,1931,289,7,1580,276
2/4/19 16:00,4044,1940,269,7,1662,166
2/4/19 17:00,4065,1957,297,9,1740,62
2/4/19 18:00,4280,2081,314,8,1875,2
2/4/19 19:00,4473,2186,331,7,1949,0
2/4/19 20:00,4316,2064,300,8,1944,0
2/4/19 21:00,4275,1992,255,8,2020,0
2/4/19 22:00,4167,1949,268,7,1943,0
2/4/19 23:00,3953,1960,260,7,1726,0
2/5/19 0:00,3665,1974,303,8,1380,0
2/5/19 1:00,3542,2081,431,7,1023,0
2/5/19 2:00,3472,2197,533,9,733,0
2/5/19 3:00,3499,2290,599,8,602,0
2/5/19 4:00,3493,2374,506,8,605,0
2/5/19 5:00,3405,2348,470,8,579,0
2/5/19 6:00,3716,2601,600,7,508,0
2/5/19 7:00,4065,2602,869,90,504,0
2/5/19 8:00,4574,2664,1310,112,473,15
2/5/19 9:00,4673,2683,1318,84,459,129
2/5/19 10:00,4337,2643,861,63,569,201
2/5/19 11:00,4186,2560,540,6,800,280
2/5/19 12:00,4090,2337,488,0,959,306
2/5/19 13:00,4028,2123,546,0,1061,298
2/5/19 14:00,4093,2152,622,0,1013,306
2/5/19 15:00,4152,2222,465,0,1144,321
2/5/19 16:00,4281,2101,510,0,1385,285
2/5/19 17:00,4292,2265,478,24,1421,104
2/5/19 18:00,4635,2517,487,83,1544,4
2/5/19 19:00,4792,2602,574,87,1529,0
2/5/19 20:00,4737,2593,443,84,1617,0
2/5/19 21:00,4725,2420,582,84,1639,0
2/5/19 22:00,4538,2261,604,85,1588,0
2/5/19 23:00,4164,2102,519,24,1519,0
2/6/19 0:00,4070,2065,445,0,1558,2
2/6/19 1:00,4025,2064,308,0,1653,0
2/6/19 2:00,3923,2094,328,0,1501,0
2/6/19 3:00,3815,2161,295,0,1359,0
2/6/19 4:00,3970,2199,277,0,1494,0
2/6/19 5:00,4021,2152,341,0,1528,0
2/6/19 6:00,4152,2274,384,0,1494,0
2/6/19 7:00,4456,2512,702,92,1150,0
2/6/19 8:00,4560,2734,893,151,745,37
2/6/19 9:00,4475,2725,1112,83,373,182
2/6/19 10:00,4407,2654,1256,19,266,212
2/6/19 11:00,4435,2652,1331,7,246,199
2/6/19 12:00,4522,2624,1362,7,347,182
2/6/19 13:00,4688,2595,1335,9,582,167
2/6/19 14:00,4632,2440,1350,0,647,195
2/6/19 15:00,4524,2217,1346,0,756,205
2/6/19 16:00,4555,2161,1372,0,804,218
2/6/19 17:00,4563,2427,1385,0,686,65
2/6/19 18:00,4843,2693,1452,9,688,1
2/6/19 19:00,5072,2770,1635,67,600,0
2/6/19 20:00,5014,2776,1620,84,534,0
2/6/19 21:00,4847,2766,1550,83,448,0
2/6/19 22:00,4512,2767,1381,83,281,0
2/6/19 23:00,4272,2763,1239,46,224,0
2/7/19 0:00,4000,2680,1025,8,287,0
2/7/19 1:00,4011,2602,940,0,469,0
2/7/19 2:00,4040,2601,818,0,621,0
2/7/19 3:00,3964,2465,757,0,742,0
2/7/19 4:00,3934,2407,788,0,739,0
2/7/19 5:00,4132,2483,875,0,774,0
2/7/19 6:00,4335,2540,1034,0,761,0
2/7/19 7:00,4540,2619,1138,0,783,0
2/7/19 8:00,4662,2601,1482,8,552,19
2/7/19 9:00,4677,2706,1521,7,307,136
2/7/19 10:00,4750,2728,1527,8,235,252
2/7/19 11:00,4817,2720,1539,7,287,264
2/7/19 12:00,4749,2712,1450,7,316,264
2/7/19 13:00,4639,2727,1329,6,301,276
2/7/19 14:00,4603,2723,1301,8,303,268
2/7/19 15:00,4538,2699,1352,6,217,264
2/7/19 16:00,4501,2706,1383,8,133,271
2/7/19 17:00,4491,2710,1493,8,154,126
2/7/19 18:00,4719,2817,1743,6,149,4
2/7/19 19:00,4955,2823,1926,84,122,0
2/7/19 20:00,4886,2823,1798,87,178,0
2/7/19 21:00,4873,2807,1523,88,455,0
2/7/19 22:00,4652,2523,1072,45,1012,0
2/7/19 23:00,4452,2328,921,18,1184,1
2/8/19 0:00,4259,2042,823,85,1309,0
2/8/19 1:00,3895,1834,793,85,1183,0
2/8/19 2:00,3863,1779,765,1,1318,0
2/8/19 3:00,3999,1845,784,0,1370,0
2/8/19 4:00,3962,2065,831,0,1066,0
2/8/19 5:00,4083,2358,973,0,752,0
2/8/19 6:00,4210,2506,1212,0,492,0
2/8/19 7:00,4337,2525,1381,18,413,0
2/8/19 8:00,4475,2528,1336,83,484,44
2/8/19 9:00,4534,2481,1081,82,661,229
2/8/19 10:00,4733,2355,878,82,1134,284
2/8/19 11:00,4692,2338,782,82,1211,279
2/8/19 12:00,4648,2242,769,11,1327,299
2/8/19 13:00,4332,1935,654,2,1447,294
2/8/19 14:00,4345,1870,713,4,1469,289
2/8/19 15:00,4290,1852,730,3,1382,323
2/8/19 16:00,4298,1848,761,2,1371,316
2/8/19 17:00,4378,1861,761,2,1614,140
2/8/19 18:00,4530,2018,764,5,1739,4
2/8/19 19:00,4621,2007,762,4,1848,0
2/8/19 20:00,4489,1912,758,5,1814,0
2/8/19 21:00,4458,1882,732,5,1839,0
2/8/19 22:00,4364,1821,693,4,1846,0
2/8/19 23:00,4321,1904,640,6,1771,0
2/9/19 0:00,3985,1864,533,5,1583,0
2/9/19 1:00,3700,1699,520,6,1475,0
2/9/19 2:00,3630,1703,519,0,1408,0
2/9/19 3:00,3628,1710,475,0,1443,0
2/9/19 4:00,3576,1775,451,0,1350,0
2/9/19 5:00,3621,1927,498,0,1196,0
2/9/19 6:00,3752,2116,570,0,1066,0
2/9/19 7:00,3908,2352,580,0,976,0
2/9/19 8:00,3888,2387,539,0,926,36
2/9/19 9:00,4032,2268,463,45,1052,204
2/9/19 10:00,4086,2167,425,81,1105,308
2/9/19 11:00,3961,2009,457,84,1119,292
2/9/19 12:00,3791,1944,468,83,1028,268
2/9/19 13:00,3893,1777,460,10,1384,262
2/9/19 14:00,3841,1702,463,0,1519,157
2/9/19 15:00,3734,1675,463,0,1483,113
2/9/19 16:00,3624,1749,543,0,1247,85
2/9/19 17:00,3823,2013,558,6,1209,37
2/9/19 18:00,3944,2070,438,21,1411,4
2/9/19 19:00,4118,2203,554,81,1280,0
2/9/19 20:00,4168,2248,583,49,1288,0
2/9/19 21:00,4197,2291,544,6,1356,0
2/9/19 22:00,4129,2226,357,5,1541,0
2/9/19 23:00,4087,2047,435,0,1605,0
2/10/19 0:00,3896,1849,462,0,1585,0
2/10/19 1:00,3647,1763,459,0,1425,0
2/10/19 2:00,3558,1861,478,0,1219,0
2/10/19 3:00,3613,2086,461,0,1066,0
2/10/19 4:00,3438,2105,467,0,866,0
2/10/19 5:00,3521,2279,544,5,693,0
2/10/19 6:00,3784,2448,729,5,601,1
2/10/19 7:00,3702,2540,736,6,420,0
2/10/19 8:00,3647,2549,735,8,308,47
2/10/19 9:00,3742,2544,744,94,132,228
2/10/19 10:00,3771,2543,728,82,131,287
2/10/19 11:00,3836,2452,705,84,294,301
2/10/19 12:00,3895,2289,630,80,589,307
2/10/19 13:00,4112,1917,626,72,1208,289
2/10/19 14:00,4036,1810,611,4,1391,220
2/10/19 15:00,3992,1783,667,6,1321,215
2/10/19 16:00,3989,1783,668,5,1339,194
2/10/19 17:00,3944,1785,671,6,1388,94
2/10/19 18:00,4074,1841,750,36,1442,5
2/10/19 19:00,4344,1903,773,84,1584,0
2/10/19 20:00,4378,1835,748,83,1712,0
2/10/19 21:00,4305,1686,751,5,1863,0
2/10/19 22:00,4182,1636,718,7,1821,0
2/10/19 23:00,4086,1628,564,0,1894,0
2/11/19 0:00,4062,1653,568,0,1841,0
2/11/19 1:00,3936,1674,642,0,1620,0
2/11/19 2:00,3858,1702,684,0,1471,1
2/11/19 3:00,3871,1896,639,0,1336,0
2/11/19 4:00,3861,2019,667,0,1175,0
2/11/19 5:00,3886,2040,650,0,1196,0
2/11/19 6:00,4118,2150,712,0,1256,0
2/11/19 7:00,4411,2357,746,45,1263,0
2/11/19 8:00,4574,2515,838,84,1079,58
2/11/19 9:00,4400,2519,894,85,634,268
2/11/19 10:00,4176,2494,885,83,370,344
2/11/19 11:00,4092,2471,863,85,374,299
2/11/19 12:00,4005,2129,784,14,790,288
2/11/19 13:00,4138,1793,768,9,1323,245
2/11/19 14:00,4266,1753,762,0,1549,202
2/11/19 15:00,4278,1772,762,0,1535,209
2/11/19 16:00,4292,1812,767,0,1522,191
2/11/19 17:00,4236,1822,760,0,1555,99
2/11/19 18:00,4329,1907,768,0,1648,6
2/11/19 19:00,4414,2012,756,25,1621,0
2/11/19 20:00,4343,2047,745,151,1400,0
2/11/19 21:00,4470,2226,773,137,1334,0
2/11/19 22:00,4332,2123,719,0,1490,0
2/11/19 23:00,3990,1820,646,0,1524,0
2/12/19 0:00,3643,1694,630,0,1319,0
2/12/19 1:00,3442,1663,507,0,1272,0
2/12/19 2:00,3337,1654,474,0,1209,0
2/12/19 3:00,3205,1646,470,6,1083,0
2/12/19 4:00,3167,1671,474,9,1013,0
2/12/19 5:00,3188,1700,514,6,968,0
2/12/19 6:00,3504,1790,561,7,1146,0
2/12/19 7:00,3887,2009,836,7,1035,0
2/12/19 8:00,4029,2029,971,6,964,59
2/12/19 9:00,3984,2018,958,7,732,269
2/12/19 10:00,3928,1827,899,7,852,343
2/12/19 11:00,3878,1842,859,5,840,332
2/12/19 12:00,3939,1882,668,6,1073,310
2/12/19 13:00,3990,1880,638,5,1172,295
2/12/19 14:00,3898,1923,681,8,981,305
2/12/19 15:00,3741,2033,724,5,681,298
2/12/19 16:00,3719,2172,724,14,563,246
2/12/19 17:00,3815,2425,801,88,416,85
2/12/19 18:00,3911,2514,806,88,497,6
2/12/19 19:00,4072,2514,744,88,726,0
2/12/19 20:00,4218,2484,739,88,907,0
2/12/19 21:00,4318,2356,689,110,1163,0
2/12/19 22:00,4037,2154,735,139,1009,0
2/12/19 23:00,3837,2243,711,15,868,0
2/13/19 0:00,3653,2230,540,0,883,0
2/13/19 1:00,3572,2174,501,0,897,0
2/13/19 2:00,3403,1910,527,0,966,0
2/13/19 3:00,3198,1854,557,0,787,0
2/13/19 4:00,3051,1979,598,0,473,1
2/13/19 5:00,3142,2148,543,0,451,0
2/13/19 6:00,3399,2275,642,0,482,0
2/13/19 7:00,3672,2363,832,44,433,0
2/13/19 8:00,4113,2331,857,82,825,18
2/13/19 9:00,4292,2158,786,47,1141,160
2/13/19 10:00,4093,1892,628,6,1345,222
2/13/19 11:00,3946,1868,630,4,1245,199
2/13/19 12:00,3758,1648,632,0,1236,242
2/13/19 13:00,3788,1583,637,0,1305,263
2/13/19 14:00,3949,1633,657,0,1429,230
2/13/19 15:00,3842,1750,654,0,1307,131
2/13/19 16:00,3720,1988,679,6,938,109
2/13/19 17:00,3853,2143,633,23,967,87
2/13/19 18:00,3948,2213,633,97,1002,3
2/13/19 19:00,4103,2145,673,92,1193,0
2/13/19 20:00,4007,1934,711,111,1251,0
2/13/19 21:00,4047,1706,669,89,1583,0
2/13/19 22:00,3924,1670,672,0,1582,0
2/13/19 23:00,3579,1662,600,0,1317,0
2/14/19 0:00,3381,1639,566,0,1175,1
2/14/19 1:00,3265,1561,570,0,1134,0
2/14/19 2:00,3125,1453,552,0,1120,0
2/14/19 3:00,3091,1453,521,0,1117,0
2/14/19 4:00,3061,1452,517,6,1086,0
2/14/19 5:00,3096,1476,554,8,1058,0
2/14/19 6:00,3218,1580,624,6,1008,0
2/14/19 7:00,3544,1655,629,6,1254,0
2/14/19 8:00,3652,1811,659,6,1159,17
2/14/19 9:00,3799,2064,670,7,980,78
2/14/19 10:00,3589,1838,634,5,979,133
2/14/19 11:00,3452,1813,596,7,866,170
2/14/19 12:00,3380,1744,615,6,836,179
2/14/19 13:00,3538,1748,638,7,992,153
2/14/19 14:00,3730,1678,660,53,1212,127
2/14/19 15:00,4001,2030,721,97,1078,75
2/14/19 16:00,4029,2271,772,83,861,42
2/14/19 17:00,3909,2266,922,55,648,18
2/14/19 18:00,4106,2189,1249,81,585,2
2/14/19 19:00,4178,2173,1427,86,492,0
2/14/19 20:00,4062,2178,1374,83,427,0
2/14/19 21:00,3875,2179,1211,84,401,0
2/14/19 22:00,3865,2176,905,4,780,0
2/14/19 23:00,3718,2093,697,0,928,0
2/15/19 0:00,3496,1814,607,0,1075,0
2/15/19 1:00,3323,1642,585,0,1096,0
2/15/19 2:00,3339,1562,570,0,1207,0
2/15/19 3:00,3324,1521,570,0,1233,0
2/15/19 4:00,3401,1529,575,0,1297,0
2/15/19 5:00,3402,1675,605,0,1122,0
2/15/19 6:00,3657,1750,642,0,1265,0
2/15/19 7:00,3606,1900,694,8,1004,0
2/15/19 8:00,3685,2003,629,8,999,46
2/15/19 9:00,3672,2053,621,6,811,181
2/15/19 10:00,3881,1940,561,11,1094,275
2/15/19 11:00,3861,1789,511,8,1245,308
2/15/19 12:00,3621,1728,512,7,1076,298
2/15/19 13:00,3516,1738,632,6,862,278
2/15/19 14:00,3428,1735,648,8,756,281
2/15/19 15:00,3449,1735,576,52,768,318
2/15/19 16:00,3499,1813,436,84,915,251
2/15/19 17:00,3670,1849,337,86,1320,78
2/15/19 18:00,3656,1787,367,16,1480,6
2/15/19 19:00,3583,1770,488,7,1317,1
2/15/19 20:00,3477,1733,561,7,1176,0
2/15/19 21:00,3501,1471,577,7,1446,0
2/15/19 22:00,3264,1225,548,6,1485,0
2/15/19 23:00,3186,1309,580,7,1290,0
2/16/19 0:00,2992,1212,348,6,1426,0
2/16/19 1:00,2694,1170,303,8,1213,0
2/16/19 2:00,2649,1175,313,7,1154,0
2/16/19 3:00,2814,1181,352,6,1275,0
2/16/19 4:00,3018,1180,351,7,1480,0
2/16/19 5:00,3036,1188,434,7,1407,0
2/16/19 6:00,3084,1417,639,52,976,0
2/16/19 7:00,3196,1529,678,83,906,0
2/16/19 8:00,3164,1525,615,84,893,47
2/16/19 9:00,3177,1520,457,69,946,185
2/16/19 10:00,3068,1508,448,6,829,277
2/16/19 11:00,2953,1518,551,8,529,347
2/16/19 12:00,2820,1518,601,73,317,311
2/16/19 13:00,2870,1516,632,80,485,157
2/16/19 14:00,3443,1427,552,0,1282,182
2/16/19 15:00,3577,1204,285,0,1847,241
2/16/19 16:00,3605,1143,271,0,1941,250
2/16/19 17:00,3501,1124,270,0,1986,121
2/16/19 18:00,3770,1162,347,0,2249,12
2/16/19 19:00,4167,1296,714,0,2156,1
2/16/19 20:00,4188,1489,744,0,1955,0
2/16/19 21:00,3932,1493,723,0,1716,0
2/16/19 22:00,3794,1493,693,0,1608,0
2/16/19 23:00,3526,1475,482,8,1561,0
2/17/19 0:00,3217,1452,292,5,1468,0
2/17/19 1:00,3015,1445,256,8,1306,0
2/17/19 2:00,2957,1595,421,6,935,0
2/17/19 3:00,2982,1606,586,8,782,0
2/17/19 4:00,2970,1616,557,7,790,0
2/17/19 5:00,3071,1623,583,6,858,1
2/17/19 6:00,3157,1677,616,6,858,0
2/17/19 7:00,3199,1696,673,26,804,0
2/17/19 8:00,3230,1698,656,85,707,84
2/17/19 9:00,3094,1716,366,6,708,298
2/17/19 10:00,3155,1637,440,7,722,349
2/17/19 11:00,3088,1637,456,6,655,334
